incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident descriptio,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001500912,IBERIA,IBERIA,11/03/2021 10:43,,Assigned,Retraso envío emails desde programa Fenix a Outlook,Soporte Linux - Sistema Operativo,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,SOFTWARE FAILURE,,21,SIN IDENTIFICAR (MADRID BARAJAS),MNG. SOPORTE TECNICO (CAR (AGDS00)
INC000001500892,IAG CARGO,IBERIA,11/03/2021 09:57,,Pending,"After RCS is received from a C2K Forwarder (KAN), no MUP/RCS is sent",CARGO-PORTAL,Application Tower,CARGO,Baja,,Mantenimiento Cargo,INCIDENT,22/03/2021,ACCESS FAILURE,,21,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001500884,IBERIA,IBERIA,11/03/2021 09:48,,Pending,NEO - MIERCOLES 10:30 Fallo en el power point,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,30/03/2021,SOFTWARE FAILURE,,21,NEO-MARTINEZ VILLERGAS 49,ACUERDOS COMERCIALES INST (ACWX01)
INC000001500790,IBERIA,IBERIA,10/03/2021 22:24,,Assigned,MERLIN - INCIDENCIA LISTADO SOPORTE MERLIN,SSI,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,01/04/2021,SOFTWARE FAILURE,,22,SIN IDENTIFICAR (MADRID BARAJAS),GE.ESTAND Y PROC- ASIST T (AVY000AS)
INC000001500731,IBERIA,IBERIA,10/03/2021 23:04,,Assigned,Control-M Server: Shout by orderno: 0005hg2s F49OBIM2 Mail message from CONTROL-M: Ha fallado el job,FINANCE-SUPPORT-ELS,Delivery,Delivery,Baja,,Mantenimiento Financiero,INCIDENT,15/03/2021,PROCESS FAILURE,,22,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001500680,IBERIA,IBERIA,10/03/2021 16:58,,Assigned,[NDCSUPPORT] OrderCreate v17 con pago > FRAM_B0006 como respuesta a código/certificado,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,https://transform.atlassian.net/browse/NDC-15750,MANTENIMIENTO IB.COM,INCIDENT,11/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,22,SIN IDENTIFICAR,
INC000001500624,IBERIA,IBERIA,10/03/2021 16:05,,Pending,"Hemos creado el Teams ""DSA MAD MYP"", pero no aparece ni el grupo de Office ni el area de trabajo.",MICROSOFT OFFICE365,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,11/03/2021,DEFAULT,DEFAULT,22,NEO-MARTINEZ VILLERGAS 49,MNG. CORD Y SOPORTE A LA (1AH300)
INC000001500580,IBERIA,IBERIA,10/03/2021 13:48,,Assigned,Problema con multifunción,Servidores,Server Tower,Server Tower,Baja,,Unidad de Arquitecturas de Sistemas,INCIDENT,14/03/2021,PRINTING FAILURE,,22,EDIF.101 - HANGAR 3,APOYO SAT (AMNLL0F0)
INC000001500533,IBERIA,IBERIA,10/03/2021 14:10,,Pending,Dispositivo averiado.,Mobiles,Network Tower,Network Tower,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,11/03/2021,TELEPHONY FAILURE,DEVICE,22,EDIF.101 - HANGAR 3,MANTO. INTERIORES Y IFE (AMNLL0HB)
INC000001500442,IBERIA,IBERIA,10/03/2021 12:16,,Assigned,Aprobador jerarquico no esta registrado en Ventanilla Unica,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,11/03/2021,DATA ISSUE,,22,HANGAR 5,MNG HANGARES 4 Y 5 (AMIRD3)
INC000001500437,IBERIA,IBERIA,10/03/2021 11:06,,Assigned,[COM] BKI | DUMBO: no aplica el dto en el CARRITO de la compra página pasajeros.,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,11/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,22,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001500433,IBERIA,IBERIA,10/03/2021 11:18,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD-since it is not possible to issue a voucher from the case of Must,Soporte Externo Salesforce Service,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,12/03/2021,SOFTWARE FAILURE,,22,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CUSTOMER CENTER B2C (ALCO00)
INC000001500405,IBERIA,IBERIA,10/03/2021 09:47,,Pending,problemas de emisión en ESS de IAGC,JAVA Apps Support,Application Tower,RRHH,Baja,10/03:Angel has identified the problem and requires code fix,Mantenimiento Corporativa y RRHH,INCIDENT,22/03/2021,SOFTWARE FAILURE,,22,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001500385,IBERIA,IBERIA,10/03/2021 09:09,,Pending,Fallo Software:Acceso a webs externas,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,22,TALLER MOTORES,PUBLICACIONES TECNICAS (AMKF00FA)
INC000001500309,IBERIA,IBERIA,10/03/2021 08:34,,Assigned,[DES013] No se envian planes de vuelo,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,25/03/2021,SOFTWARE FAILURE,,22,NEO-MARTINEZ VILLERGAS 49,DESPACHO VUELOS_PLANES VU (AVCC00PV)
INC000001500272,IBERIA,IBERIA,09/03/2021 22:56,,Pending,Server Eborder UK FTP (File Transfer Protocol) DOWN,SSCCLMZ,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,31/03/2021,COMMUNICATIONS FAILURE,EXTERNAL LINE,23,SIN IDENTIFICAR,
INC000001500261,IBERIA EXPRESS,IBERIA EXPRESS,09/03/2021 20:52,,Assigned,Incidencia TKT,RESIBER GARANTIA CKI,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,10/03/2021,SOFTWARE FAILURE,,23,SIN IDENTIFICAR,
INC000001500212,IBERIA,IBERIA,09/03/2021 17:06,16/03/2021 07:01,Pending,: [API-CYB] Transacciones con valor incorrecto en merchantDefinedData_mddField_30 (redemption type),MTO_TERCEROS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,17/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,7,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001500209,IBERIA,IBERIA,09/03/2021 17:03,,Assigned,[API-CYB] Transacciones con valor vacío en merchantDefinedData_mddField_30 (redemption type),gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,29/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,23,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001500078,IBERIA,IBERIA,09/03/2021 13:42,,Assigned,[AND][BKI]: La APP crashea en algunos casos mientras está en la dispo,Ibcom_apps_gar,Delivery,Movilidad,Media,,MANTENIMIENTO IB.COM,INCIDENT,09/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,23,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001500056,IBERIA,IBERIA,09/03/2021 13:07,,Assigned,AIRNAV no abre,Servidores,Server Tower,Server Tower,Media,,Unidad de Arquitecturas de Sistemas,INCIDENT,10/03/2021,SOFTWARE FAILURE,,23,EDIFICIO T.M.A. - ALMACENES,INGENIERIA SISTEMAS (AMIRT0RA)
INC000001500027,IBERIA,IBERIA,09/03/2021 12:50,,Assigned,Fallo Software: DESAPARECEN CORREOS EN BANDEJA DE ENTRADA MAINTROL,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,"(EUC) Se revisa equipo con el usuario, trabaja con el CORREO WEB O365, el problema que tiene es que en el buzón de correo maintrol@iberia.es, cuando mueve un correo de una carpeta a otra, en ocasiones, el usuario realiza el movimiento pero el correo movido persiste en la carpeta desde la que ha hecho el movimiento hasta que le da a F5 y se actualiza. Se baja a media, por favor pasad a O365 para revisión.",Unidad de Operaciones Ordenadores,INCIDENT,24/03/2021,SOFTWARE FAILURE,,23,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MAINTROL (AMNLR00C)
INC000001499997,IBERIA,IBERIA,09/03/2021 11:19,,Assigned,FALLO DE ESCANEO EN LA IMPRESORA AL CORREO,Servidores,Server Tower,Server Tower,Media,,Unidad de Arquitecturas de Sistemas,INCIDENT,09/03/2021,PRINTING FAILURE,,23,HANGAR 5,SOPORTE PRODUCCION H6 CAD (AMIRD5PH)
INC000001499965,IBERIA,IBERIA,09/03/2021 10:09,,In Progress,MFA Multifactor authentication - Ping ID: unpair devices,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,09/03/2021,SOFTWARE FAILURE,,23,SIN IDENTIFICAR,
INC000001499941,IBERIA,IBERIA,09/03/2021 12:02,,In Progress,Problemas de Wifi: Error conexión a Iberia Corp y aplicaciones del Portal Uplas,Network_Campus_MAD,Network Tower,Network Tower,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,COMMUNICATIONS FAILURE,,23,SIN IDENTIFICAR,
INC000001499921,IBERIA,IBERIA,09/03/2021 11:24,,Pending,Buzón de correo NIIT.AARIAS no recibe mensajes de cuentas pertenecientes al buzon AplicaciionesBi,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,23,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001499898,IBERIA,IBERIA,09/03/2021 10:25,,Assigned,Incidencia con la recepción del siguiente correo,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,24/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,23,SIN IDENTIFICAR,
INC000001499874,IBERIA,IBERIA,09/03/2021 10:23,,Pending,[SEG010] Usuario fallo sincronía,OAM/OIM/OVD/OIF/OSB Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,[OIM} Date: 1st April 2021 Password has been reset and shared to user. Awaiting user confirmation. Thank U,Mantenimiento Herramientas IT & DBAs,INCIDENT,01/04/2021,ACCESS FAILURE,PASSWORD,23,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LR SOBRE (ABLY0001)
INC000001499738,IBERIA,IBERIA,09/03/2021 08:18,,Assigned,[NDCSUPPORT]Error al recuperar reserva (+ en código de país del teléfono),NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15732,MANTENIMIENTO IB.COM,INCIDENT,09/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,23,SIN IDENTIFICAR,
INC000001499669,IBERIA,IBERIA,08/03/2021 18:13,,Pending,Fallo en iPad - GRU Station // iPad requires password,Mobiles,Network Tower,Network Tower,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,09/03/2021,HARDWARE FAILURE,,24,SIN IDENTIFICAR (SAO PAULO),P.LOC.GER.BRASIL SAO PAUL (AMNLR0ZO)
INC000001499482,IBERIA,IBERIA,08/03/2021 15:44,,Assigned,Incidencia envió comunicaciones por email desde la aplicación Iberia Plus.,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,23/03/2021,SECURITY ISSUE.CYBERATTACKS,PHISING,24,DESCONOCIDO,LOYALTY (ACFM10)
INC000001499347,IBERIA,IBERIA,08/03/2021 13:26,,Pending,"[COM] PAYMENT [ONESAIT] | Transacciones de pago sin información del NODO, ni código o causa de Recha",MTO_TERCEROS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,22/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,24,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001499257,IBERIA,IBERIA,08/03/2021 10:32,,In Progress,Fallo Peoplesoft:NO SALE EL CERTIFICADO DE IRPF DE LOS EMPLEADOS NO RESIDENTES EN IBPROXIMA,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,31/03/2021,DATA ISSUE,,24,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001499136,IBERIA,IBERIA,08/03/2021 08:50,,Assigned,DAT004:Fallo transacción RUSH:,RESIBER GARANTIA CKI,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,08/03/2021,SOFTWARE FAILURE,,24,TERMINAL T4,BAGGAGE SUPORT CENTER (AHM0001W)
INC000001499128,IBERIA,IBERIA,08/03/2021 08:33,,Assigned,Problemas redirección correo: IBots de OBI siguen llegando a destiempo,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,SOFTWARE FAILURE,,24,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001499066,IBERIA,IBERIA,07/03/2021 18:54,,Pending,"Fallo Software:Equipo se encuentra se demasiado lento,",IAG SITA Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,29/03/2021,SOFTWARE FAILURE,,25,SIN IDENTIFICAR (RIO DE JANEIRO),BRASIL/RIO/RCL (ALSAANRE)
INC000001499013,IBERIA,IBERIA,07/03/2021 21:39,,Assigned,"601:$Error in converting the message to JSON for imaSeqNo: 0338618644577, Mismatched FN and FL at 17",RESIBER GARANTIA RSV,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,10/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,25,MANDOS,
INC000001498892,IBERIA,IBERIA,06/03/2021 18:29,,Pending,Se ha roto la pantalla al caer al suelo,Mobiles,Network Tower,Network Tower,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,08/03/2021,DEFAULT,DEFAULT,26,GRX AEROPUERTO,POLIVALENCIA GRANADA (AHARR0XZ)
INC000001498683,IBERIA,IBERIA,05/03/2021 16:15,,Pending,"MIERCOLES- UPLAS [PLA004]: UPLAS, la aplicación NO se conecta con la impresor",IAG EUC Remote Support,EUC,EUC,Baja,"22/03 : Had a webex with user. It is a browser issue. 22/03 :Third reminder mail sent. 19/03 : Second reminder mail sent. 16/03 : Asked for webex, User didnot replied. 15/03 : It works fine on my machine. 11 Asked for webex.",Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,27,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),SERVICIO MÉDICO (3HSD00)
INC000001498681,IBERIA,IBERIA,05/03/2021 16:06,,Assigned,Alert has reappeared:Error in delivering the Part message to Kafka after 5 minutes; removing the mes,RESIBER GARANTIA RSV,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,05/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,27,MANDOS,
INC000001498674,IBERIA,IBERIA,05/03/2021 15:34,,Pending,[NETPLUS] Errores en el Pago Seguros porque no se recibe en IbPay los campos CAVV y XID de 3DS,MTO_TERCEROS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,17/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,27,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001498661,IBERIA,IBERIA,05/03/2021 15:09,,Assigned,[DES013] No se envía la documentación,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,23/03/2021,SOFTWARE FAILURE,,27,NEO-MARTINEZ VILLERGAS 49,DESPACHO VUELOS_PLANES VU (AVCC00PV)
INC000001498639,IBERIA,IBERIA,05/03/2021 15:33,,Assigned,Problemas Acceso Correo Corporativo,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,SOFTWARE FAILURE,,27,SIN IDENTIFICAR (VUELO),FLOTA A320 Pilotos (AVVIC0A1)
INC000001498615,IBERIA,IBERIA,05/03/2021 12:23,,In Progress,[SRV] Bonos | Error ORM_ORS_9002 por validación de mail introducido,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,23/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,27,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001498585,IBERIA,IBERIA,05/03/2021 11:02,,Assigned,[AND] La consulta de bono permite enviar el Código de bono a null,gar_front_ibis_wcs,Delivery,Delivery,Baja,,MANTENIMIENTO IB.COM,INCIDENT,05/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,27,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001498566,IBERIA,IBERIA,05/03/2021 09:58,,Assigned,"[NDCSUPPORT]Creación reserva 1ADT con asiento gratuito. Todo OK, excepción al final por error en bbd",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15726,MANTENIMIENTO IB.COM,INCIDENT,05/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,27,SIN IDENTIFICAR,
INC000001498553,IBERIA,IBERIA,05/03/2021 09:48,,Assigned,OMSE buffer,RESIBER GARANTIA SYS,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,05/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,27,MANDOS,
INC000001498472,IBERIA,IBERIA,05/03/2021 09:41,,Assigned,SCOM - Windows on ibseg022pwin02-f8638fd3-2bf0-41b3-8682-125767948ad7_PrincipalName : IBSEG022PWIN02,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,25/03/2021,PERFORMANCE ISSUE,,27,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001498413,OTHERS,IAG GBS,04/03/2021 23:01,,Pending,[GLE001] SAP CFS - DOC module:Cleaning services not created on some of January FOs,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,26/03/2021,SOFTWARE FAILURE,,28,IAG GBS,
INC000001498400,IBERIA,IBERIA,04/03/2021 20:20,,Pending,LINUX_ibm - bdsappro3.ib: Disk GROUP +ASM3_DATA shows a negative value of -3226.00 MB. Call to DBA-S,DBA-Server-Support,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,05/03/2021,PERFORMANCE ISSUE,,28,SIN IDENTIFICAR,
INC000001498390,IBERIA,IBERIA,04/03/2021 18:56,,Pending,Fallo Software:,IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,29/03/2021,SOFTWARE FAILURE,,28,SIN IDENTIFICAR (LIMA),PERU/LIMA/RCL (ALSAA3LE)
INC000001498280,IBERIA,IBERIA,04/03/2021 17:25,,Assigned,OMSE buffer,RESIBER GARANTIA SYS,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,04/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,28,MANDOS,
INC000001498255,IBERIA,IBERIA,04/03/2021 16:23,,Assigned,Incidencia PNRs con información de segmentos cancelados,RESIBER GARANTIA RSV,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,05/03/2021,SOFTWARE FAILURE,,28,SIN IDENTIFICAR,
INC000001498207,IBERIA,IBERIA,04/03/2021 13:43,,Assigned,ventas Level,DESACAP_ELS,Delivery,Delivery,Baja,,Mantenimiento COBOL,INCIDENT,04/03/2021,ACCESS FAILURE,,28,SIN IDENTIFICAR,
INC000001498120,IBERIA,IBERIA,04/03/2021 13:05,,Assigned,[NDCSUPPORT]Errores SSE_AVM_9002 en Airshopping,AM_MTO_VECTOR,Application Tower,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,10/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,28,SIN IDENTIFICAR,
INC000001497970,IBERIA EXPRESS,IBERIA EXPRESS,04/03/2021 07:43,,Assigned,[GLE001]SAP CFS - RTR module: Deactivate leased assets,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,04/03/2021,SOFTWARE FAILURE,,28,SIN IDENTIFICAR,
INC000001497583,IAG CARGO,IBERIA,03/03/2021 12:48,,Assigned,Getting Error while running power shell scripts on IBGTC998NRDS01.iberia.ib,CARGO-FENIX,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,31/03/2021,SOFTWARE FAILURE,,29,SIN IDENTIFICAR,
INC000001497528,IBERIA,IBERIA,03/03/2021 12:19,,Assigned,Usuario HP.idominguez. Problema con contraseña.,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,29,SIN IDENTIFICAR,
INC000001497499,IBERIA,IBERIA,03/03/2021 12:12,,Pending,[FCM001] (DUPLICADA BR-IBE-85667) Cancelados en la parte de Vuelos no Asignados Marzo ARMS,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,03/03/2021,SOFTWARE FAILURE,,29,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001497490,IBERIA,IBERIA,03/03/2021 10:39,,Pending,[COM] PAYMENT [PE-Procesos_MC] Rechazos de pago por “Error de validación.”,MTO_TERCEROS,Application Tower,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,11/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,29,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001497484,IBERIA,IBERIA,03/03/2021 10:17,,Assigned,I1_SOC-1382 - I1-CredentialAccess-T1110-FailedLogonsToManyAccountsFromInternalDeviceWindows-SPL002,SSI,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,01/04/2021,SECURITY ISSUE,,29,SIN IDENTIFICAR,
INC000001497464,IBERIA,IBERIA,03/03/2021 09:06,,Pending,Incidencia en impresora. - no imprime,AIRPORT2,Application Tower,Aeropuertos,Media,,Mantenimiento Aeropuertos,INCIDENT,18/03/2021,PRINTING FAILURE,,29,TERMINAL T4,U.A.C_VENTAS_SPV. (AHMAC01V)
INC000001497431,IBERIA,IBERIA,03/03/2021 10:24,,Assigned,Control-M Server: Shout by orderno: 0005gw3n F34O445 Mail message from CONTROL-M: Ha fallado el job,USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,05/03/2021,PROCESS FAILURE,,29,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001497399,IBERIA,IBERIA,03/03/2021 07:54,,Pending,[FCM001] BR-IBE-85653 ARMS CCO CRÍTICO No deja cambiar subtipo de avión,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,23/03/2021,SOFTWARE FAILURE,,29,SIN IDENTIFICAR,
INC000001497377,IBERIA,IBERIA,03/03/2021 03:50,,Assigned,SCOM - Windows on ibexp060padc01-d0b5db22-e846-496a-b179-8c9be55e2a86_The System Center Management H,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,25/03/2021,PERFORMANCE ISSUE,,29,SIN IDENTIFICAR,
INC000001497369,IBERIA,IBERIA,03/03/2021 02:39,,Assigned,SCOM - Windows on ibexp060padc06-c2eed74e-ab5d-4102-9929-3c349a37a262_Time check has found that the,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,25/03/2021,PERFORMANCE ISSUE,,29,SIN IDENTIFICAR,
INC000001497294,IBERIA,IBERIA,03/03/2021 00:54,,Assigned,Problemas de conectividad:Fallo de Router,Comunicaciones América,Network Tower,Network Tower,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/03/2021,COMMUNICATIONS FAILURE,,29,SIN IDENTIFICAR (MEXICO),P.LOC.GER.MEXICO MAN (AMNLR0ZX)
INC000001497105,IBERIA,IBERIA,02/03/2021 16:24,,Pending,"SIEA: Manual de ICC003 sigue en estado ""en aprobación"" y no pasa a ""rechazado""",Security & IT Apps Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,"2012-03-23: still see same , pending tasks for two same profiles. Ask Surbhi to followup ppl in profile. 2012-03-17: Today, 17th march, we can see pending tasks again for ""Profile WF - SERVERS TOWER"" & ""Profile WF - APPLICATION TOWER"" Asked Surbhi to ask people from profile to action. 2012-03-16: No Pending task in DB now. Reminder#1 sent to Surbhi to verify and confirm, is all well ? 2012-03-12: Awaiting confirmation from Surbhi. Now profile WF-Application-Tower has pending tasks. [Work-around:] In database, we found the profiles for which tasks are pending.(these are not visible to user). That list of profiles is shared with user so that user can ask any person from profile to action on pending tasks. Persons in those profile can see pending tasks for actions. 2012-03-10: Awaiting confirmation Work-around steps provide again to user. This time to Surbhi. 2021-03-09: reminder#2 sent to users. Awaiting confirmation. 2021-03-08: reminder#1 sent to Ankur. Awaiting confirmation. 2021-03-04: Miguel asked to Ankur to confirm on work-around. 2021-03-03: It's know issue in SIEA manual approval flow. Proposed work-around.",Mantenimiento Herramientas IT & DBAs,INCIDENT,23/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,30,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001496991,IBERIA,IBERIA,02/03/2021 13:09,,Pending,FCM001 - (Pdte. BR-IBE-85633) CCO ARMS Offline no borra PMS,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,23/03/2021,SOFTWARE FAILURE,,30,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001496937,IBERIA,IBERIA,02/03/2021 13:22,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD: DETALLE DE BONOS NO FUNCIONA,Soporte Externo Salesforce Service,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,02/03/2021,SOFTWARE FAILURE,,30,NEO-MARTINEZ VILLERGAS 49,CUSTOMER CENTER B2B & CLA (BCLMI0)
INC000001496896,IBERIA,IBERIA,02/03/2021 11:54,,Pending,problemas con el dispositivo IVR del call center al emitir llamadas,Ibcom_apps,Application Tower,Movilidad,Media,"As the issue is not resolved yet, we have raised the problem ticket (PBI000000086969) to keep investigating , tracking and find the resolution to this issue. Hence closing the incident.",MANTENIMIENTO IB.COM,INCIDENT,18/03/2021,COMMUNICATIONS FAILURE,,30,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CUSTOMER CENTER B2C (ALCO00)
INC000001496889,IBERIA,IBERIA,02/03/2021 12:00,,In Progress,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,24/03/2021,SOFTWARE FAILURE,,30,SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL),MNG UTILLAJE Y SOPORTE AZ (AMRF02AZ)
