incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident description,support group,tower group,domain group,priority,urgency,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001489220,IBERIA,IBERIA,11/02/2021 14:31,11/02/2021 14:31,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),FLOTA A320 (AVVIC0A0)
INC000001489227,OTHERS,IAG GBS,11/02/2021 15:14,24/02/2021 13:59,Closed,[GLE001]SAP CFS - PTP module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,28/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,13,IAG GBS,
INC000001489228,IBERIA,IBERIA,11/02/2021 15:11,11/02/2021 15:11,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SDR AEROPUERTO,POLIVALENCIA SANTANDER PA (AHAIC0PZ)
INC000001489229,IBERIA,IBERIA,11/02/2021 15:15,11/02/2021 15:15,Closed,Información petición,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.,Unidad Control del Servicio,INCIDENT,15/02/2021,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001489233,OTHERS,IAG GBS,11/02/2021 15:28,,In Progress,[GLE001]SAP CFS - RTR module: Error Sublease process REAL ESTATE,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,4-Baja,,Mantenimiento Financiero,INCIDENT,25/02/2021,SOFTWARE FAILURE,,18,IAG GBS,
INC000001489236,IBERIA,IBERIA,11/02/2021 15:41,11/02/2021 16:04,Closed,Solicita desbloqueo de usuario SAP.,SSCCLMZ,Service Ops Tower,Service Ops Tower,Baja,4-Baja,[L2] Se facilita password a la usuaria y confirma que accede,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CONTROL ROTABLES (AMAV00D0)
INC000001489237,IBERIA,IBERIA,11/02/2021 15:55,11/02/2021 15:55,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,EDIF.110 - ALMACENES GENERALES,RESP. CTROL ING Y GEST. A (3KEMI0)
INC000001489238,IBERIA,IBERIA,11/02/2021 15:46,,Pending,Cliente con 2 FF de IBP fusionados,AM_MTO_MDM,Application Tower,Comercial y CRM,Baja,4-Baja,,Mantenimiento Comercial y CRM,INCIDENT,24/02/2021,SOFTWARE FAILURE,,18,NEO-MARTINEZ VILLERGAS 49,MNG CONOCIMIENTO DEL CLIE (BCLCI0)
INC000001489239,IAG CARGO,IAG CARGO,11/02/2021 15:43,12/02/2021 12:02,Closed,"Adhoc feeds and Manage VLY causal, service now ticket INC0152826",HFM Support,Application Tower,Financiero,Baja,4-Baja,UR- we attach an email,Mantenimiento Financiero,INCIDENT,16/02/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001489241,IBERIA,IBERIA,11/02/2021 15:49,,Pending,Sustitución URGENTE pc portátil Jefe de Escala Iberia en Chicago Angela Rohner.,IAG SITA Support,EUC,EUC,Media,3-Medio,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,28/02/2021,DEFAULT,DEFAULT,18,NEO-MARTINEZ VILLERGAS 49,SM OPER Y SER AL CLI EN A (APSC00)
INC000001489243,IBERIA,IBERIA,11/02/2021 16:01,11/02/2021 16:37,Closed,Fallo Software:Mal funcionamiento cargador lenovo T470s,IAG EUC Support,EUC,EUC,Media,3-Medio,terminado,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,15/02/2021,SOFTWARE FAILURE,,0,NEO-MARTINEZ VILLERGAS 49,"D. VENTAS EMEA, EEUU & AS (ACWU00)"
INC000001489247,IBERIA,IBERIA,11/02/2021 16:46,11/02/2021 16:46,Closed,Solicita desbloqueo usuario LDAP.,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Se comprueba acceso tras desbloqueo.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD UNLOCK,0,EDIF.101 - HANGAR 3,MGR. MANTO. INTERIORES Y (AMNLL2)
INC000001489248,IBERIA,IBERIA,11/02/2021 16:05,11/02/2021 16:05,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,TALLER MOTORES,TALLER ALABES (AMITP0EA)
INC000001489253,IBERIA,IBERIA,11/02/2021 11:40,15/02/2021 13:28,Closed,[DHC proactive alert]: Low Disk Space @ibcwcsdelpre1.ib,WCS-ADMIN-SUPPORT,Server Tower,Server Tower,Baja,4-Baja,Alert gone away all looks okay hence closing incident,Unidad de Operaciones Ordenadores,INCIDENT,19/02/2021,HARDWARE WARNING,,4,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001489254,IBERIA,IBERIA,11/02/2021 11:01,11/02/2021 15:29,Closed,The server does not respond to PING. Warn ONCALL,WINDOWS ES,Server Tower,Server Tower,Media,3-Medio,[Es]closing as per the opsl1 update,Unidad de Operaciones Ordenadores,INCIDENT,15/02/2021,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001489256,IBERIA,IBERIA,11/02/2021 11:12,12/02/2021 11:10,Closed,Fallo Software:fallo en one drive,IAG EUC Support,EUC,EUC,Baja,4-Baja,terminado,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,16/02/2021,SOFTWARE FAILURE,,1,NEO-MARTINEZ VILLERGAS 49,SM ASESORÍA JURÍDICA (1JJ000)
INC000001489257,IBERIA,IBERIA,11/02/2021 11:09,11/02/2021 11:09,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR,
INC000001489258,IBERIA,IBERIA,11/02/2021 11:13,11/02/2021 11:13,Closed,Solicita desbloqueo usuario LDAP.,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Se comprueba acceso tras desbloqueo.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD UNLOCK,0,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),SAFETY (AM7000SF)
INC000001489259,IBERIA,IBERIA,11/02/2021 11:22,25/02/2021 13:05,Closed,JUEVES 12:00 JESCOBAR,IAG EUC Support,EUC,EUC,Media,3-Medio,(EUC) Se entrega Laptop plataformado con Win10 al usuario.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,PC SOFTWARE,14,SISTEMAS(MANDOS-ANÁLISIS-PRODU,MNG. SOPORTE DE APLICACIO (ASXAG1)
INC000001489260,IBERIA,IBERIA,11/02/2021 11:44,11/02/2021 11:44,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA CM RADIO (ABRW00)
INC000001489261,IBERIA,IBERIA,11/02/2021 11:25,11/02/2021 11:25,Closed,Requiere nueva contraseña,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Se informa al usuario del proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),FLOTA A340 (AVVIL0A0)
INC000001489262,IBERIA,IBERIA,11/02/2021 11:34,12/02/2021 12:12,Closed,[COM003]IPurser no carga PIL,ASSECO_MTO_CKIONLINE,Application Tower,PSS,Media,3-Medio,"[Asseco] Hemos detectado que esto viene por un cambio que se ha hecho en el mapa de asientos del cual no hemos sido avisados, estamo estudiando la solución. Cerramos las incidencias ya que esto formaba parte de un proyecto del cual no sabiamos nada",Mantenimiento Pasaje,INCIDENT,16/02/2021,DATA ISSUE,,1,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LR SOBRE (ABLY0001)
INC000001489263,IBERIA,IBERIA,11/02/2021 11:27,11/02/2021 11:28,Closed,Check Paoclient American process on Gates,Availabillity Hub,Delivery,Delivery,Media,3-Medio,Process restarted,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,,0,,
INC000001489264,IBERIA,IBERIA,11/02/2021 11:22,,Assigned,I1-DefenseEvasion-T1078-ChangesToAHighNumberOfAccountsInShortSpan-SPL001,E-Security,Server Tower,Server Tower,Media,3-Medio,,Unidad de Operaciones Ordenadores,INCIDENT,11/02/2021,SECURITY ISSUE,,18,SIN IDENTIFICAR,
INC000001489265,IBERIA,IBERIA,11/02/2021 11:24,12/02/2021 18:22,Closed,I1-DefenseEvasion-T1484-UnauthorisedGPOModification-SPL001,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,3-Medio,No action required,Unidad de Operaciones Ordenadores,INCIDENT,16/02/2021,SECURITY ISSUE,,1,SIN IDENTIFICAR,
INC000001489266,IBERIA,IBERIA,11/02/2021 11:38,11/02/2021 11:38,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),FLOTA A340 (AVVIL0A0)
INC000001489268,IBERIA,IBERIA,11/02/2021 11:26,15/02/2021 14:02,Closed,N - Fallo Software: Teams - fallo en micro de auriculares,IAG EUC Remote Support,EUC,EUC,Baja,4-Baja,checked the microphone setting in teams as well as in pc still user cannot use microphone in teams. user could listen but the others to is in the call cannot hear users voice. hence advised user to come ofice to check the problem in local..Since user could not travel to office now closing thistemporarily.. will be actioned once user is back to office.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,19/02/2021,SOFTWARE FAILURE,,4,NEO-MARTINEZ VILLERGAS 49,MNG GESTIÓN CONTROL EXTER (ALCSC0)
INC000001489273,IBERIA,IBERIA,11/02/2021 11:36,11/02/2021 16:29,Closed,PIDs outage in Production: cki-iet-sell applications,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,El corte duró 20 seg. y se reestableció el servicio.,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001489276,IBERIA,IBERIA,11/02/2021 12:11,11/02/2021 12:51,Closed,Incidencia PROS OD,NIIT_MTO_GESING,Application Tower,REVENUE MANAGEMENT,Media,3-Medio,Se está reiniciando.,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,NEO-MARTINEZ VILLERGAS 49,MANAGER SIST GESTION INGR (ACRS00)
INC000001489278,IBERIA,IBERIA,11/02/2021 12:01,18/02/2021 09:51,Closed,P09: Problemas Billetes free,JAVA Apps Support,Application Tower,RRHH,Baja,4-Baja,"18/02: Closing incident as user does not respond after 3 attempts 17/02: Sent second reminder, user has to confirm 15/02: Called user but user has not responded 15/02: Sent first reminder mail to the user 12/02: Informaed user that fakepath is common for all user and asked user to proceed further",Mantenimiento Corporativa y RRHH,INCIDENT,22/02/2021,SOFTWARE FAILURE,,7,SIN IDENTIFICAR (VUELO),FLOTA A340 (AVVIL0A0)
INC000001489280,IBERIA,IBERIA,11/02/2021 11:37,11/02/2021 14:19,Closed,Check realm netx after Pid disconeections,MIDDLEWARE PSS,Delivery,PSS,Media,3-Medio,Low impact,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,,0,,
INC000001489281,IBERIA,IBERIA,11/02/2021 12:01,11/02/2021 12:36,Closed,Splunk server ial3549prd029 is down and not reachable.,Soporte Linux - Sistema Operativo,Server Tower,Server Tower,Media,3-Medio,Server is up now,Unidad de Operaciones Ordenadores,INCIDENT,15/02/2021,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001489283,IBERIA,IBERIA,11/02/2021 11:41,11/02/2021 13:58,Closed,APIHOST conexión con CARGO,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001489284,IBERIA,IBERIA,11/02/2021 11:40,11/02/2021 13:59,Closed,Check realm OTROS after Pid disconeections,MIDDLEWARE PSS,Delivery,PSS,Media,3-Medio,Low application impact,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,,0,,
INC000001489286,IBERIA,IBERIA,11/02/2021 11:43,11/02/2021 16:32,Closed,"PIDs outage in Production: realm_name=""disponibilidad"" applications",MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,El corte duró 20 seg. y se recuperó el servicio sin perder mensajes ya que se queron acumulados en los PIDs,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001489288,IBERIA,IBERIA,11/02/2021 11:42,11/02/2021 11:42,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),FLOTA A320 (AVVIC0A0)
INC000001489289,IBERIA,IBERIA,11/02/2021 11:44,11/02/2021 12:01,Closed,Resiber Gates disconnections,Availabillity Hub,Delivery,Delivery,Media,3-Medio,Reset with minimal impact.,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,,0,,
INC000001489295,IBERIA,IBERIA,11/02/2021 11:58,11/02/2021 11:58,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,LPA AEROPUERTO,PRODUCCIÓN PASAJEROS LPA (AHALS0PA)
INC000001489297,IBERIA,IBERIA,11/02/2021 11:52,24/02/2021 10:49,Closed,[COM] VOUCHER | Error al validar bonos con saldo igual al precio de la reserva,AM_MTO_IBCOM,Application Tower,Ib.com,Media,3-Medio,"Issue Description : In case of applying voucher for purchase, if the amount of the ticket is same as coucher code then message is being apperared as wrong. Business Impact -: Business impact was not there as the message appear is only wrong else everything worked fine. Analysis : IIt was bug in code for the condition when amount is same as voucher amount. Action taken: It has been fixed and deployed in production. Problem Ticket : Not required as permanent fix is already done. Prevent Measures : Not required as permanent fix is already done.",MANTENIMIENTO IB.COM,INCIDENT,28/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,13,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001489298,IBERIA,IBERIA,11/02/2021 11:55,11/02/2021 11:55,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA CM RADIO (ABRW00)
INC000001489300,IBERIA,IBERIA,11/02/2021 11:52,15/02/2021 10:55,Closed,Incidencia RES - PROBLEMA CON RESERVA LOC. KH4YX #557985,SERVICIOSRESIBER,Application Tower,PSS,Media,3-Medio,,Mantenimiento Pasaje,INCIDENT,19/02/2021,SOFTWARE FAILURE,,4,SIN IDENTIFICAR,
INC000001489302,IBERIA,IBERIA,11/02/2021 12:04,11/02/2021 13:41,Closed,Problema en la conexión con UA,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001489303,IBERIA,IBERIA,11/02/2021 12:10,11/02/2021 12:10,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,NEO-MARTINEZ VILLERGAS 49,SM.MEJ PRAC Y ANALIS INGR (ACRJ00)
INC000001489304,IBERIA,IBERIA,11/02/2021 12:11,11/02/2021 14:01,Closed,ERROR en la aplicación IRIS,MIDDLEWARE PSS,Delivery,PSS,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001489305,IBERIA,IBERIA,11/02/2021 12:12,11/02/2021 12:12,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR,
INC000001489306,IBERIA,IBERIA,11/02/2021 12:12,11/02/2021 12:12,Closed,Nómina reset,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.,Unidad Control del Servicio,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LARGO RA (ABLY00)
INC000001489307,IBERIA,IBERIA,11/02/2021 12:16,11/02/2021 14:06,Closed,Problema en la conectividad con VAYANT,Availabillity Hub,Delivery,Delivery,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001489308,IBERIA,IBERIA,11/02/2021 12:22,11/02/2021 12:52,Closed,Problemas con SI en TSCLIENT,CSUSAS,Server Tower,Server Tower,Media,3-Medio,"[CSUSAS] Enviamos correo explicando con detalle forma firmarse y acceder: Buenos días, Ponemos en copia al departamento SSI para que procedan a abrir incidencia. Mientras le explicamos los mensajes que le devuelve el sistema: La forma de firmarse en TSC es siguiendo este patrón: SI<PARTE PUBLICA DEL SIG-IN>/<PARTE PRIVADA DEL SIG-IN>/<GRUPO> <OFICINA A LA QUE PERTENECEN> Cuando se firman el sistema les devuelve CITY porque les falta el grupo y la oficina. En Amadeus cuando se firman el sistema les devuelve el mensaje PROT SET, porque deben utilizar este patrón: JI <PARTE PUBLICA DEL SIG-IN>/<PARTE PRIVADA DEL SIG-IN> Y están usando SI EN VEZ DE JI Y DEBEN VERIFICAR la parte privada del sig-in no es correcta. Un saludo.",Unidad de Operaciones Ordenadores,INCIDENT,15/02/2021,ACCESS FAILURE,,0,SIN IDENTIFICAR,
INC000001489309,IBERIA,IBERIA,11/02/2021 12:19,11/02/2021 14:10,Closed,Cortes en el GDS de RESIBER con Multinucleo,Availabillity Hub,Delivery,Delivery,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001489310,IBERIA,IBERIA,11/02/2021 12:25,11/02/2021 14:13,Closed,Se desconectan los PID del GDS de RESIBER,Availabillity Hub,Delivery,Delivery,Baja,4-Baja,,Mantenimiento Pasaje,INCIDENT,15/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,0,,
INC000001489311,IBERIA,IBERIA,11/02/2021 12:31,19/02/2021 11:36,Closed,Fallo Peoplesoft: NO PERMITE CARGAR BAJA,PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,information saved and sent to the user check,Mantenimiento Corporativa y RRHH,INCIDENT,23/02/2021,DATA ISSUE,,8,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001489313,IBERIA,IBERIA,11/02/2021 12:28,17/02/2021 10:48,Closed,[GTR004] NEMO bajada de Sparrings en RO,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Baja,4-Baja,Análisis de impacto: No aplica Acciones realizadas: Modificamos el siguiente recurso para resolver el problema: Nemo_wl1034/src/com/ib/icaro/nemo/intf/interfazcarmen/carganemocarmen/dao/EnvioCarmenDAOImpl.java. Se le indica por teams al usuario que pruebe en pre y nos da el ok de subirlo a producción Pruebas realizadas: Se observa que el fichero devuelve los datos correctos de sparring,Mantenimiento Operaciones,INCIDENT,21/02/2021,SOFTWARE FAILURE,,6,DESCONOCIDO,COORD PROYECTOS Y APLICAC (AVF0AA)
INC000001489315,IAG CARGO,IBERIA,11/02/2021 12:33,11/02/2021 12:49,Closed,"alert iagcargo1 in Component:threadpool,State:HEALTH_WARN,MBean:ThreadPoolRuntime,ReasonCode:[Thread",CARGO-PORTAL,Application Tower,CARGO,Media,3-Medio,"[Issue]:alert iagcarg1 in Component:threadpool,State:HEALTH_WARN,MBean:ThreadPoolRuntime,ReasonCode:[Thread [Impact]:Custom security will not be declared [Analysis]:We have checked the application logs and the max-streaming session has reached to 10. The weblogic server restarted automatically. [Step Taken to Resolve]: N/A [Problem Ticket Required? (Yes, No).]:No [Can this incident be prevented? (Yes, No)]:No",Mantenimiento Cargo,INCIDENT,15/02/2021,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001489317,IBERIA,IBERIA,11/02/2021 13:12,17/02/2021 11:51,Closed,Fallo Software:fallo en acceso al buzon,IAG EUC Support,EUC,EUC,Media,2-Alta,TERMINADO,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,21/02/2021,SOFTWARE FAILURE,,6,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),SERVICIO MEDICO Y ASEGUR (3HSD00CR)
INC000001489318,IBERIA,IBERIA,11/02/2021 12:45,23/02/2021 17:00,Closed,[PORTAL EMPLEADO],PeopleSoft Apps Support,Application Tower,RRHH,Baja,4-Baja,asked user for course completion date Asked user for the screenshot of course completion,Mantenimiento Corporativa y RRHH,INCIDENT,27/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,12,SIN IDENTIFICAR (MADRID BARAJAS),MNG RECURSOS HUB MAD(CAR) (AGDH12)
INC000001489319,IBERIA,IBERIA,11/02/2021 12:57,15/02/2021 16:59,Closed,Fallo Software: Reserva de Salas,IAG EUC Support,EUC,EUC,Media,3-Medio,user does not respond after 3 attemps,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,19/02/2021,SOFTWARE FAILURE,,4,SIN IDENTIFICAR (MADRID BARAJAS),MNG RECURSOS HUB MAD(CAR) (AGDH12)
INC000001489320,IBERIA,IBERIA,11/02/2021 12:56,15/02/2021 17:19,Closed,[GPR009],Remedy /BMC Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,4-Baja,"The work order WO0000000488368 is no longer in Remedy queue of the user ""TCS.ABALAMURUGAN"".",Mantenimiento Herramientas IT & DBAs,INCIDENT,19/02/2021,SOFTWARE FAILURE,,4,SIN IDENTIFICAR,
INC000001489322,IBERIA,IBERIA,11/02/2021 13:16,11/02/2021 13:16,Closed,Información petición.,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.,Unidad Control del Servicio,INCIDENT,15/02/2021,PERFORMANCE ISSUE,,0,NEO-MARTINEZ VILLERGAS 49,MNG. VIG VUE Y GEST. DE S (AVRV00)
INC000001489323,IBERIA,IBERIA,11/02/2021 13:05,12/02/2021 12:48,Closed,Y - Fallo Software: Problemas con el teams,IAG EUC Remote Support,EUC,EUC,Baja,4-Baja,Resolution : Updated Teams package and explained the issues that everyone is facing with Teams. User agreed. Hence with user's confirmation closing the ticket.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,16/02/2021,SOFTWARE FAILURE,,1,NEO-MARTINEZ VILLERGAS 49,DIR. SERV. Y DESALL.S APT (1AH200)
INC000001489324,IBERIA,IBERIA,11/02/2021 13:12,23/02/2021 13:47,Closed,Multiples problemas con MS Teams y Windows 7,IAG EUC Support,EUC,EUC,Baja,4-Baja,User has been canceled the upgrade,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,27/02/2021,SOFTWARE FAILURE,PC SOFTWARE,12,ORDENADORES,RESP. OPERACIONES ORDE LM (ASXA00L7)
INC000001489325,IAG CARGO,BRITISH AIRWAYS,11/02/2021 13:11,,Pending,[OPTIMA]some offload transactions are missed,CARGO-OPTIMA ACN,Application Tower,CARGO,Media,3-Medio,2.22-[OPTIMA]-We have asked AFLS to confirm if the logs have been saved at their end or not 2.17-[OPTIMA]-Chaser has been sent to the suppliers,Mantenimiento Cargo,INCIDENT,22/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,18,,
INC000001489326,IBERIA,IBERIA,11/02/2021 13:16,15/02/2021 09:32,Closed,Fallo Software: Problemas de sonido Teams,IAG EUC Remote Support,EUC,EUC,Baja,4-Baja,User confirmed the issue is resolved now. Hence closing it.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,19/02/2021,SOFTWARE FAILURE,,4,EDIFICIO T.M.A. - ALMACENES,MNG. PLANIFICACIÓN PRODUC (AMIRC8)
INC000001489329,IBERIA,IBERIA,11/02/2021 13:27,25/02/2021 09:55,Closed,"Fallos en los envíos de los ficheros desde ATOS a SITEL (Gureak), mediante servidor FTP ***",Soporte Explotación,Service Ops Tower,Service Ops Tower,Media,3-Medio,se modifica la planificacion de la migracion,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,SOFTWARE FAILURE,,14,SISTEMAS(MANDOS-ANÁLISIS-PRODU,MNG DESARROLLO COMERCIAL (ASBPC0)
INC000001489330,IBERIA,IBERIA,11/02/2021 13:37,11/02/2021 13:37,Closed,Info reseteo de contraseña,SSI,Service Ops Tower,Service Ops Tower,Baja,4-Baja,Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.,Unidad Control del Servicio,INCIDENT,15/02/2021,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA CM RADIO (ABRW00)
INC000001489331,IBERIA,IBERIA,11/02/2021 13:25,11/02/2021 13:31,Closed,Solicita reset de usuario de RESIBER,CSUSAS,Server Tower,Server Tower,Media,2-Alta,[CSUSAS] RESETEO TSC. Se envía correo al usuario con toda la información,Unidad de Operaciones Ordenadores,INCIDENT,15/02/2021,ACCESS FAILURE,PASSWORD RESET,0,TERMINAL T4,BAGGAGE SUPORT CENTER (AHM0001W)
INC000001489334,IBERIA,IBERIA,11/02/2021 13:30,12/02/2021 09:57,Closed,SCOM - Windows on ibexp056pwin01-8c006a4b-2625-4235-9d6e-ed626ebd4c20_PrincipalName : IBEXP056PWIN01,WINDOWS ES,Server Tower,Server Tower,Media,3-Medio,Resolving the incident as ops recieved green response for the triggered alert.,Unidad de Operaciones Ordenadores,INCIDENT,16/02/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
